title	id	price	condition	availability	brand	color	days on lot	dealer name	description	drivetrain	engine	image link	mileage.value	model	msrp	product type	transmission	trim	vin	year
"2025 Nissan Pathfinder Platinum"	dbca66ae-1d08-4a4e-876c-75ee3eb59a73	48280	new	in_stock	Nissan	BLACK	128		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Pathfinder Platinum3.5L V6 DOHC9-Speed Automatic FWD20/27 City/Highway MPG Nissan Of Wichita Falls Price includes: $1000 - Nissan Select VIN Retail Bonus Cash. Exp. 08/04/2025"""			http://vehicle-photos-published.vauto.com/b4/d5/32/cb-1765-4d23-9275-308cbb0610ae/image-1.jpg	0	Pathfinder	48280	vehicle			5N1DR3DH0SC242650	2025
"2026 Nissan Rogue S"	7e3cdd4f-6d44-4908-b693-f1f81abaf2c0	0	new	in_stock	Nissan	WHITE	4		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2026 Nissan Rogue SFWD"""			http://vehicle-photos-published.vauto.com/ca/b7/11/9b-af27-41ba-a986-1b90ba0825b6/image-1.jpg	0	Rogue	0	vehicle			5N1BT3AA9TC670623	2026
"2021 Nissan Maxima SR"	e9d2db35-59f1-4582-b3fe-7d8a8c2b6d18	29988	used	in_stock	Nissan	WHITE	10		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2021 Nissan Maxima SR3.5L V6 DOHC 24VCVT with Xtronic FWD20/30 City/Highway MPG**CLEAN CARFAX**, **LEATHER**, **SUNROOF**.Certification Program Details: Nissan Certified Pre-Owned Details: * Vehicle History * Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * Warranty Deductible: $100 * Includes Car Rental and Trip Interruption Reimbursement. 3 month SiriusXM trial subscription. * Transferable Warranty * 167 Point Inspection * Roadside AssistanceAwards:  * JD Power Automotive Performance, Execution and Layout (APEAL) Study, Initial Quality Study (IQS)   * JD Power Initial Quality Study (IQS)"""			http://vehicle-photos-published.vauto.com/8f/c9/a5/09-6963-4703-ad93-9d867f020777/image-1.jpg	34337	Maxima	29988	vehicle			1N4AA6EVXMC507510	2021
"2025 Nissan Versa 1.6 SV"	df915fc1-4088-49fe-b35a-b459943a248e	22590	new	in_stock	Nissan	GRAY	19		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Versa 1.6 SV1.6L I4 DOHC 16VCVT FWD32/40 City/Highway MPG"""			http://vehicle-photos-published.vauto.com/02/d5/80/b8-317b-48da-b2dc-db7a9d8e1fdc/image-1.jpg	0	Versa	22590	vehicle			3N1CN8EV5SL867128	2025
"2025 Nissan Kicks SR"	76776d29-b3f4-4fdf-ac93-1f683fe1452d	29250	new	in_stock	Nissan	WHITE	52		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Kicks SR2.0L DOHCCVT with Xtronic FWD28/35 City/Highway MPG"""			http://vehicle-photos-published.vauto.com/07/34/a7/fd-55ab-4723-be35-b8d16d668263/image-1.jpg	0	Kicks	29250	vehicle			3N8AP6DA0SL417764	2025
"2013 Nissan Armada SV"	3288b810-adf2-4770-b875-9484ca73706f	9999	used	in_stock	Nissan	WHITE	15		"""Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2013 Nissan Armada SV5.6L 8-Cylinder SMPI DOHC5-Speed Automatic with Overdrive RWD"""			http://vehicle-photos-published.vauto.com/f9/e4/b9/d8-24b9-4e82-8e97-b8b3a29b2293/image-1.jpg	174891	Armada	9999	vehicle			5N1BA0ND1DN613847	2013
"2022 Toyota Tundra SR5"	ca6d3bc0-7fce-4745-8615-b311cc565da3	35988	used	in_stock	Toyota	BLACK	97		"""Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2022 Toyota Tundra SR53.4L V610-Speed Automatic RWD18/23 City/Highway MPG**CARFAX 1 OWNER**, **HOME OF THE FREE LIFETIME POWERTRAIN WARRANTY**, **CLEAN CARFAX**, **KEYLESS ENTRY**, **REMOTE START**, **XM RADIO**, **SUPER CLEAN**, Boulder Cloth.Awards:  * ALG Residual Value Awards, Residual Value Awards"""			http://vehicle-photos-published.vauto.com/4e/c6/9b/14-a01f-459f-83df-89cf64ea9c1b/image-1.jpg	57905	Tundra	35988	vehicle			5TFLA5AB8NX007347	2022
"2024 Nissan Sentra SR"	1e2ba3ae-16ec-4cae-b22d-807bd71391a4	25988	used	in_stock	Nissan	GRAY	9		"""2024 Nissan Sentra SR2.0L I4 DOHCCVT with Xtronic FWD30/38 City/Highway MPG**CARFAX 1 OWNER**, **CLEAN CARFAX**, **NAVIGATION**, **SUPER CLEAN**, CVT with Xtronic, Sport Cloth.Certification Program Details: Nissan Certified Pre-Owned Details: * Vehicle History * Limited Warranty: 84 Month/100,000 Mile (whichever comes first) from original in-service date * Warranty Deductible: $100 * Includes Car Rental and Trip Interruption Reimbursement. 3 month SiriusXM trial subscription. * Transferable Warranty * 167 Point Inspection * Roadside Assistance"""			http://vehicle-photos-published.vauto.com/96/d4/25/27-b0c4-4f21-bf1d-9d19b8f0af7c/image-1.jpg	15130	Sentra	25988	vehicle			3N1AB8DV6RY376839	2024
"2011 Toyota Highlander SE"	88abc665-6f00-409d-a5d3-0e5abc878d40	15988	used	in_stock	Toyota	GRAY	8		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2011 Toyota Highlander SE3.5L V6 SMPI DOHC5-Speed Automatic with Overdrive FWD18/24 City/Highway MPG**LEATHER**, **3RD ROW**, **LOCAL TRADE**, **SUPER CLEAN**, 3.5L V6 SMPI DOHC.Awards:  * 2011 KBB.com 10 Best Used Family Cars Under $15,000   * 2011 KBB.com Brand Image Awards Reviews:  * Powerful yet fuel-efficient V6; user-friendly cabin with innovative second-row seat design; easy to maneuver. Source: Edmunds"""			http://vehicle-photos-published.vauto.com/51/4c/7a/7a-0db2-42fe-936b-c482382d9ad7/image-1.jpg	0	Highlander	15988	vehicle			5TDZK3EH9BS039235	2011
"2025 Nissan Murano SL"	36c476ef-8b20-46bf-aed0-e88ae963dbdb	48895	new	in_stock	Nissan	WHITE	10		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Murano SLI49-Speed Automatic AWD21/27 City/Highway MPGSPARE TIRE, 9-Speed Automatic, AWD."""			http://imageonthefly.autodatadirect.com/images/?width=1200&height=900&IMG=USD50NIS022C01300.jpg	0	Murano	48895	vehicle			5N1AZ3CS7SC141878	2025
"2025 Nissan Kicks SR"	513b55f4-96e5-40f7-8755-471d69de0c79	29330	new	in_stock	Nissan	WHITE	89		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Kicks SR2.0L DOHCCVT with Xtronic AWD27/34 City/Highway MPG Nissan Of Wichita Falls Price includes: $1000 - Nissan CR MY25 New Kicks (AWD) Customer Cash - July. Exp. 08/04/2025"""			http://vehicle-photos-published.vauto.com/48/fa/de/c6-8231-4666-a2e5-36f3a42e63ed/image-1.jpg	0	Kicks	29330	vehicle			3N8AP6DBXSL389853	2025
"2025 Nissan Kicks SV"	324404ac-54bf-4f41-95f5-4b4a8d8aa70a	28040	new	in_stock	Nissan	GRAY	26		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Kicks SV2.0L DOHCCVT with Xtronic AWD27/34 City/Highway MPGSPARE TIRE. Nissan Of Wichita Falls Price includes: $1000 - Nissan CR MY25 New Kicks (AWD) Customer Cash - July. Exp. 08/04/2025"""			http://imageonthefly.autodatadirect.com/images/?width=1200&height=900&IMG=CAD50NIS262C01300.jpg	0	Kicks	28040	vehicle			3N8AP6CB6SL430562	2025
"2025 Nissan Murano SL"	01c22f12-e0ef-49ab-aa2d-92018bcc3d8a	48210	new	in_stock	Nissan	BLUE	220		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Murano SLI49-Speed Automatic AWD21/27 City/Highway MPGSPLASH GUARDS, FLOOR MATS, 9-Speed Automatic, AWD, ABS brakes, Active Cruise Control, Alloy wheels, Compass, Electronic Stability Control, Front dual zone A/C, Heated door mirrors, Heated Front Bucket Seats, Heated front seats, Illuminated entry, Low tire pressure warning, Navigation System, Power Liftgate, Remote keyless entry, Traction control."""			http://vehicle-photos-published.vauto.com/4f/0f/d4/38-ccbb-4028-a453-2be471044d35/image-1.jpg	0	Murano	48210	vehicle			5N1AZ3CS7SC102580	2025
"2018 Nissan Titan XD SV"	8cdbf0b9-48e5-47e3-bcbd-adb70f737d2b	28220	used	in_stock	Nissan	GRAY	11		"""2018 Nissan Titan XD SV5.0L V86-Speed Automatic 4WD**NAVIGATION**, **LOCAL TRADE**, CUMMINS V8 TURBO DIESEL, Navigation System.6-month / 6,000 mile (whichever occurs first) limited warranty * * 84-point inspection Nissan and qualified non-Nissan models Nissan models: One (1) complimentary visit during the first year of ownership or first 15,000 miles, whichever comes first Non-Nissan models: Up to $50 reimbursement for one (1) complimentary visit during in the first year of ownership or first 15,000 miles, whichever comes first Certified Select vehicles are up to 10 years old with less than 100,000 miles."""			http://vehicle-photos-published.vauto.com/37/1b/9c/3b-f9d5-4a3a-8c3c-275dfd83c345/image-1.jpg	122224	Titan XD	28220	vehicle			1N6BA1F45JN551306	2018
"2022 Hyundai Tucson SEL"	2a04b2b0-37d2-42d5-a440-a0d2a100b731	23988	used	in_stock	Hyundai	SILVER	44		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2022 Hyundai Tucson SEL2.5L I4 DGI DOHC 16V LEV3-ULEV70 187hp8-Speed Automatic with SHIFTRONIC FWD26/33 City/Highway MPG**CARFAX 1 OWNER**, **HOME OF THE FREE LIFETIME POWERTRAIN WARRANTY**, **CLEAN CARFAX**, **SUPER CLEAN**.6-month / 6,000 mile (whichever occurs first) limited warranty * * 84-point inspection Nissan and qualified non-Nissan models Nissan models: One (1) complimentary visit during the first year of ownership or first 15,000 miles, whichever comes first Non-Nissan models: Up to $50 reimbursement for one (1) complimentary visit during in the first year of ownership or first 15,000 miles, whichever comes first Certified Select vehicles are up to 10 years old with less than 100,000 miles."""			http://vehicle-photos-published.vauto.com/27/82/cf/4c-d236-416f-ad46-8a6cc161a51d/image-1.jpg	40439	Tucson	23988	vehicle			5NMJF3AE8NH124300	2022
"2026 Nissan Rogue SV"	4fd2c569-6920-4060-af05-1d6c45b83f11	0	new	in_stock	Nissan	BLACK	4		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2026 Nissan Rogue SVFWD"""			http://vehicle-photos-published.vauto.com/ca/b7/11/9b-af27-41ba-a986-1b90ba0825b6/image-1.jpg	0	Rogue	0	vehicle			5N1BT3BA6TC673428	2026
"2025 Nissan Sentra SV"	3ba7d672-874a-4bcb-9e41-674b8a35ff22	24795	new	in_stock	Nissan	GRAY	40		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Sentra SV2.0L I4 DOHCCVT with Xtronic FWD30/40 City/Highway MPGCVT with Xtronic, Charcoal Cloth."""			http://vehicle-photos-published.vauto.com/2e/68/0b/c2-56a8-46b7-a1ee-2371bc31e82b/image-1.jpg	0	Sentra	24795	vehicle			3N1AB8CVXSY348520	2025
"2025 Nissan Rogue S"	653732e2-151c-4703-a68e-0ab3c8e65b44	31160	new	in_stock	Nissan	WHITE	20		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Rogue S1.5L DOHCCVT with Xtronic FWD30/37 City/Highway MPG"""			http://vehicle-photos-published.vauto.com/af/35/af/80-0f81-4dbc-9e92-e768b4f85191/image-1.jpg	0	Rogue	31160	vehicle			5N1BT3AA8SC870097	2025
"2025 Nissan Versa 1.6 S"	9f646ed1-be13-4782-890e-ee8557de79df	22035	new	in_stock	Nissan	BLACK	78		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Versa 1.6 S1.6L I4 DOHC 16VCVT FWD32/40 City/Highway MPG"""			http://vehicle-photos-published.vauto.com/d4/77/61/f1-d2e4-4053-8eae-4526aa55b066/image-1.jpg	0	Versa	22035	vehicle			3N1CN8DV6SL854454	2025
"2023 Ford F-150 XLT"	08d08630-6115-4bbf-a6ff-7ef8f68ae749	39899	used	in_stock	Ford	WHITE	92		"""Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2023 Ford F-150 XLT3.5L V6 EcoBoost10-Speed Automatic 4WD**CLEAN CARFAX**, **REAR BACKUP CAMERA**, **KEYLESS ENTRY**, **XM RADIO**, 4WD, 8-Way Power Driver's Seat w/Power Lumbar, 8"""" Productivity Screen in Instrument Cluster, Auto-Dimming Rear-View Mirror, Class IV Trailer Hitch Receiver, Dual Zone Electronic Automatic Temperature Control, Equipment Group 301A Mid, Radio: AM/FM SiriusXM w/360L, Rear Under-Seat Storage, SecuriCode Drivers Side Keyless-Entry Keypad, SYNC 4 w/Enhanced Voice Recognition, Wrapped Steering Wheel."""			http://vehicle-photos-published.vauto.com/e1/e2/22/af-1d9a-4b41-9a4d-3db4afe33aa1/image-1.jpg	29695	F-150	39899	vehicle			1FTFW1E84PFB57082	2023
"2025 Nissan Pathfinder Platinum"	83369620-4b0c-4946-a36e-93a88da1fd40	49025	new	in_stock	Nissan	GRAY	176		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Pathfinder Platinum3.5L V6 DOHC9-Speed Automatic FWD20/27 City/Highway MPG Nissan Of Wichita Falls Price includes: $1000 - Nissan Select VIN Retail Bonus Cash. Exp. 08/04/2025"""			http://vehicle-photos-published.vauto.com/21/d5/10/a4-dcb9-42a6-a4ba-d53b70297f26/image-1.jpg	0	Pathfinder	49025	vehicle			5N1DR3DG6SC222667	2025
"2025 Nissan Frontier PRO-X"	bda0a949-a7c8-47ea-a59a-7d1374ac1f57	37855	new	in_stock	Nissan	WHITE	305		"""**FREE LIFETIME WARRANTY** Nissan of Wichita Falls was VOTED TEXOMA'S BEST PLACE TO BUY A NEW CAR, TRUCK AND SUV for 2023/2024. How? Simply for providing outstanding customer service experiences! Give us a shout here at Nissan of Wichita Falls. Your time will be valued, and we will provide you with honest transparent and upfront service every step of the way! 940-691-6888.2025 Nissan Frontier PRO-X3.8L DI DOHC 24V V69-Speed Automatic with Overdrive RWD Nissan Of Wichita Falls Price includes: $3500 - Nissan Customer Cash. Exp. 08/04/2025"""			http://vehicle-photos-published.vauto.com/19/c1/31/c8-8719-4fcd-84b0-69c584119b0f/image-1.jpg	0	Frontier	37855	vehicle			1N6ED1EJXSN601033	2025
